时间序列	通 道: 1	通 道: 2	通 道: 3	通 道: 4	通 道: 5	通 道: 6	通 道: 7	通 道: 8	通 道: 9	通 道: 10	通 道: 11	通 道: 12	
0.055000	0.000333	0.000035	-0.000002	0.000009	-0.000001	-0.000077	-0.000006	0.000017	0.000029	0.000002	-0.000352	0.000002	0.000007	-0.000020	0.000034	0.000008	0.000002	0.000006	0.000006	0.000013	0.000011	0.000003	-0.000009	0.000009	
0.056000	0.000332	0.000022	-0.000004	0.000005	-0.000005	-0.000082	-0.000011	0.000016	0.000028	-0.000002	-0.000363	-0.000004	0.000001	-0.000024	0.000016	-0.000014	-0.000011	-0.000002	0.000005	0.000009	0.000005	-0.000004	-0.000009	0.000000	
0.057000	0.000331	0.000014	-0.000006	-0.000001	-0.000006	-0.000083	-0.000014	0.000015	0.000029	-0.000004	-0.000352	-0.000005	-0.000001	-0.000019	0.000015	-0.000015	-0.000014	-0.000003	-0.000001	0.000005	0.000003	-0.000006	-0.000011	-0.000004	
0.058000	0.000331	0.000018	-0.000005	0.000001	-0.000005	-0.000080	-0.000011	0.000016	0.000029	-0.000003	-0.000340	0.000000	0.000001	-0.000009	0.000031	0.000001	-0.000003	0.000003	0.000001	0.000009	0.000006	-0.000000	-0.000009	0.000000	
0.059000	0.000334	0.000029	0.000000	0.000004	-0.000003	-0.000080	-0.000009	0.000017	0.000029	-0.000001	-0.000340	0.000003	0.000003	-0.000005	0.000043	0.000014	0.000002	0.000006	0.000009	0.000015	0.000012	0.000005	-0.000005	0.000008	
0.060000	0.000335	0.000032	-0.000001	0.000003	-0.000004	-0.000081	-0.000010	0.000017	0.000027	-0.000001	-0.000341	0.000002	0.000003	-0.000009	0.000031	0.000002	-0.000009	0.000002	0.000009	0.000014	0.000010	0.000001	-0.000007	0.000005	
0.061000	0.000333	0.000021	-0.000007	0.000001	-0.000008	-0.000083	-0.000013	0.000017	0.000026	-0.000003	-0.000335	0.000001	0.000001	-0.000016	0.000015	-0.000018	-0.000016	-0.000003	0.000005	0.000008	0.000005	-0.000005	-0.000010	-0.000003	
0.062000	0.000332	0.000013	-0.000006	0.000001	-0.000008	-0.000083	-0.000013	0.000018	0.000028	-0.000003	-0.000333	0.000000	0.000000	-0.000015	0.000023	-0.000010	-0.000011	-0.000002	0.000003	0.000006	0.000007	-0.000006	-0.000011	-0.000003	
0.063000	0.000331	0.000021	0.000000	0.000004	-0.000006	-0.000081	-0.000008	0.000018	0.000032	0.000001	-0.000337	0.000003	0.000001	-0.000007	0.000045	0.000016	0.000001	0.000004	0.000003	0.000009	0.000012	-0.000001	-0.000010	0.000005	
0.064000	0.000330	0.000034	0.000003	0.000007	-0.000004	-0.000078	-0.000005	0.000017	0.000031	0.000003	-0.000339	0.000002	0.000002	-0.000011	0.000049	0.000017	0.000007	0.000008	0.000003	0.000014	0.000015	0.000003	-0.000008	0.000011	
0.065000	0.000333	0.000031	-0.000000	0.000004	-0.000004	-0.000079	-0.000009	0.000017	0.000028	0.000002	-0.000346	-0.000002	0.000001	-0.000025	0.000029	-0.000003	-0.000003	0.000001	0.000002	0.000009	0.000009	-0.000001	-0.000008	0.000002	
0.066000	0.000333	0.000016	-0.000004	-0.000001	-0.000007	-0.000082	-0.000014	0.000019	0.000028	0.000001	-0.000353	-0.000002	-0.000003	-0.000028	0.000016	-0.000015	-0.000013	-0.000005	0.000001	0.000004	0.000003	-0.000008	-0.000012	-0.000010	
0.067000	0.000333	0.000016	-0.000004	-0.000001	-0.000005	-0.000082	-0.000013	0.000018	0.000030	0.000002	-0.000355	-0.000001	0.000000	-0.000013	0.000031	-0.000002	-0.000003	0.000001	0.000005	0.000009	0.000006	-0.000002	-0.000010	-0.000005	
0.068000	0.000335	0.000033	-0.000001	0.000004	-0.000000	-0.000080	-0.000005	0.000017	0.000030	0.000005	-0.000353	0.000000	0.000002	0.000004	0.000051	0.000018	0.000010	0.000008	0.000008	0.000015	0.000013	0.000005	-0.000006	0.000008	
0.069000	0.000333	0.000037	0.000003	0.000004	0.000000	-0.000079	-0.000004	0.000018	0.000029	0.000006	-0.000361	0.000001	-0.000002	0.000006	0.000043	0.000010	0.000004	0.000004	0.000005	0.000011	0.000011	0.000001	-0.000008	0.000005	
0.070000	0.000330	0.000023	0.000001	0.000001	-0.000004	-0.000079	-0.000009	0.000019	0.000028	0.000002	-0.000370	-0.000000	-0.000002	-0.000005	0.000021	-0.000016	-0.000009	-0.000004	0.000001	0.000006	0.000005	-0.000007	-0.000011	-0.000007	
0.071000	0.000333	0.000015	-0.000004	-0.000001	-0.000006	-0.000081	-0.000011	0.000018	0.000028	-0.000001	-0.000367	-0.000002	0.000001	-0.000017	0.000019	-0.000016	-0.000008	-0.000004	0.000000	0.000004	0.000004	-0.000007	-0.000011	-0.000010	
0.072000	0.000335	0.000023	-0.000004	0.000003	-0.000004	-0.000082	-0.000010	0.000017	0.000028	0.000001	-0.000364	0.000001	0.000003	-0.000022	0.000041	0.000010	0.000001	0.000003	0.000004	0.000011	0.000011	0.000001	-0.000007	0.000002	
0.073000	0.000335	0.000036	0.000001	0.000005	-0.000001	-0.000078	-0.000006	0.000017	0.000028	0.000001	-0.000364	0.000003	0.000002	-0.000027	0.000050	0.000017	0.000004	0.000006	0.000008	0.000015	0.000017	0.000005	-0.000004	0.000011	
0.074000	0.000333	0.000033	0.000000	0.000002	-0.000001	-0.000077	-0.000005	0.000018	0.000030	0.000000	-0.000364	0.000000	-0.000001	-0.000035	0.000033	-0.000003	-0.000002	0.000001	0.000005	0.000009	0.000010	-0.000001	-0.000007	0.000001	
0.075000	0.000332	0.000018	-0.000006	-0.000002	-0.000005	-0.000082	-0.000013	0.000018	0.000027	-0.000001	-0.000359	-0.000001	-0.000003	-0.000034	0.000017	-0.000018	-0.000010	-0.000004	0.000005	0.000006	0.000005	-0.000006	-0.000010	-0.000012	
0.076000	0.000332	0.000014	-0.000006	-0.000001	-0.000005	-0.000085	-0.000017	0.000017	0.000024	-0.000001	-0.000347	0.000002	-0.000001	-0.000012	0.000025	-0.000008	-0.000005	-0.000000	0.000009	0.000009	0.000009	-0.000003	-0.000007	-0.000008	
0.077000	0.000335	0.000025	-0.000002	0.000005	-0.000001	-0.000081	-0.000008	0.000017	0.000027	-0.000001	-0.000341	0.000005	0.000003	0.000016	0.000046	0.000014	0.000008	0.000007	0.000010	0.000010	0.000013	0.000004	-0.000004	0.000003	
0.078000	0.000336	0.000033	0.000000	0.000007	-0.000001	-0.000078	-0.000004	0.000017	0.000029	-0.000003	-0.000339	0.000005	0.000000	0.000026	0.000045	0.000012	0.000009	0.000007	0.000007	0.000010	0.000011	0.000007	-0.000006	0.000004	
0.079000	0.000334	0.000026	-0.000001	0.000001	-0.000005	-0.000079	-0.000010	0.000017	0.000025	-0.000003	-0.000336	-0.000001	-0.000005	0.000020	0.000019	-0.000012	-0.000003	-0.000003	0.000005	0.000010	0.000007	0.000003	-0.000008	-0.000004	
0.080000	0.000335	0.000015	-0.000002	-0.000004	-0.000007	-0.000081	-0.000014	0.000018	0.000024	-0.000003	-0.000335	-0.000005	-0.000003	0.000011	0.000010	-0.000018	-0.000008	-0.000008	0.000005	0.000008	0.000005	-0.000002	-0.000009	-0.000009	
0.081000	0.000335	0.000018	-0.000000	-0.000001	-0.000003	-0.000081	-0.000011	0.000019	0.000027	-0.000004	-0.000334	0.000001	0.000002	0.000006	0.000030	0.000004	0.000002	0.000001	0.000004	0.000009	0.000009	0.000002	-0.000009	-0.000001	
0.082000	0.000334	0.000031	0.000003	0.000005	0.000002	-0.000080	-0.000006	0.000018	0.000028	-0.000003	-0.000335	0.000005	0.000002	-0.000002	0.000045	0.000017	0.000012	0.000008	0.000003	0.000012	0.000013	0.000008	-0.000007	0.000006	
